"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"sage",0.409886460537694,1.00387077348812,0.016,0.012,1
"l(2)k09022",0.410360803695752,-0.524896217896442,0.038,0.031,1
"Shal",0.411057224809957,-0.237153033527605,0.01,0.014,1
"CG3040",0.412751357169917,-0.136686208339008,0.1,0.089,1
"mRRF2",0.413835022489178,1.04382860184284,0.013,0.01,1
"Fpgs",0.413861548334573,0.140268927193912,0.018,0.014,1
"CG15546",0.414219913460837,-0.5876277201115,0.021,0.026,1
"CG5618",0.41442440960835,-0.14783748699083,0.018,0.014,1
"CG11123",0.414545431958471,-0.213600387404953,0.037,0.031,1
"aru",0.415634580268125,-0.303321222629758,0.373,0.361,1
"CG14711",0.416594339699547,-0.20517856276438,0.06,0.052,1
"CG12099",0.417019116836967,-0.231000937338036,0.289,0.287,1
"CG7231",0.417511490445982,-0.169967641824738,0.085,0.074,1
"Pde1c",0.417565921595152,0.121532289648425,0.033,0.027,1
"Rbbp5",0.417698360524106,-0.633594863673247,0.068,0.058,1
"CG31849",0.418094029087254,-0.147648996975631,0.018,0.014,1
"GstE14",0.418172226308207,0.509409882418325,0.011,0.008,1
"CG8620",0.418952907948094,1.01975435376704,0.013,0.009,1
"P5cr-2",0.419677110684507,-0.305253732588977,0.016,0.012,1
"CG18336",0.419798129920198,0.459439755478781,0.013,0.009,1
"CG44250",0.419995957003391,0.815031520799818,0.011,0.008,1
"Wnt6",0.420512605485987,0.486277078453359,0.013,0.01,1
"Ca-Ma2d",0.421275344687839,0.815764279532073,0.011,0.008,1
"CG3678",0.421331251467199,0.547406406331072,0.013,0.01,1
"msl-2",0.42172970819793,-0.336334035556876,0.036,0.03,1
"DNApol-alpha73",0.421914593987103,0.294080679240467,0.012,0.009,1
"CG16779",0.422014394651054,-0.138290815438008,0.01,0.007,1
"Nup93-2",0.422297536711061,-0.261687744717971,0.069,0.061,1
"Spn31A",0.422557016128802,0.437715854461892,0.011,0.008,1
"Swim",0.422797118422174,-0.131133740069271,0.246,0.223,1
"Syn",0.423074651853952,-0.257679961373979,0.035,0.029,1
"CG15239",0.423290424309318,0.134363981908648,0.011,0.008,1
"Inx7",0.423545537156433,-0.453316917498943,0.01,0.007,1
"Ppt2",0.42389073558985,-0.181427149821128,0.116,0.104,1
"DAT",0.424121632634232,0.137600382691373,0.013,0.01,1
"CG34134",0.424759473940401,0.292384042868838,0.011,0.008,1
"CG13896",0.425088111715208,-0.299674003490431,0.031,0.026,1
"arg",0.425148790801049,-0.152044994757473,0.015,0.011,1
"Sec71",0.425372527846104,-0.358278430579144,0.035,0.029,1
"CG17681",0.425432866909839,-0.518838101860712,0.024,0.029,1
"CG9416",0.425438483662289,-0.464232718189834,0.013,0.01,1
"CG17187",0.42674547597471,-0.50965857997574,0.051,0.044,1
"CG12825",0.426883147259937,-1.18886878316826,0.016,0.012,1
"Mhc",0.427438730464704,0.120050499495462,0.043,0.036,1
"HDAC6",0.429444704794274,-0.201375091809636,0.126,0.113,1
"Sil1",0.429563528499046,-0.470018474699716,0.041,0.047,1
"Pus1",0.42993940019294,-0.246733392766491,0.071,0.062,1
"CG13397",0.430367543489206,-1.024187563666,0.013,0.017,1
"ZIPIC",0.430510498178581,-0.494253315877289,0.041,0.047,1
"CG4407",0.431533990026374,-0.571708604080751,0.072,0.063,1
"CG16865",0.431594842795524,-0.501779751488996,0.061,0.053,1
"dpr9",0.432532304031588,-0.546146250708417,0.024,0.029,1
"shakB",0.432550674221318,-1.00327924556159,0.008,0.011,1
"CG14671",0.432998672856301,-0.261192523985724,0.08,0.071,1
"Mlc1",0.433057171909601,0.174410252367719,0.029,0.024,1
"Hcf",0.433261975612083,-0.117980259644052,0.53,0.469,1
"Dop2R",0.433265222835885,-1.31962758638904,0.008,0.011,1
"CG4267",0.433265222835885,-0.742654788143188,0.008,0.011,1
"Ppat-Dpck",0.43422910233103,-0.245593064760118,0.054,0.047,1
"png",0.434770832666169,-0.68872609167039,0.037,0.031,1
"CG43077",0.435771513479743,-0.354266191899408,0.008,0.011,1
"loh",0.436309661493096,-0.658234699778868,0.008,0.011,1
"CG2962",0.436489129241574,-1.14931291527559,0.008,0.011,1
"Pyroxd1",0.43669704511294,-0.785837044249679,0.048,0.041,1
"Tsp42Eg",0.437347220447237,-0.352000659656194,0.045,0.039,1
"CG4942",0.437746593889463,-0.443655333647056,0.008,0.011,1
"Seipin",0.438427284757923,-0.906671331935799,0.019,0.024,1
"Oseg4",0.438507976016014,-0.566199747123968,0.011,0.014,1
"ckd",0.439006140132249,-0.460395545986128,0.008,0.011,1
"Wdr92",0.441110519103103,-0.21631472756665,0.053,0.046,1
"CG10863",0.442197752810753,-0.443353990356484,0.085,0.076,1
"p53",0.442404705127235,-0.221655963370321,0.029,0.024,1
"SAK",0.443154702466383,-0.174450111615047,0.053,0.046,1
"CG42673",0.444537583961251,-0.36500087089561,0.42,0.395,1
"hng1",0.444627168960014,-0.408931751187521,0.043,0.049,1
"CG30344",0.444797274965793,-0.130057438329827,0.091,0.081,1
"Ance",0.445771045165022,0.647107459016396,0.024,0.02,1
"Nufip",0.446869686103659,-0.583024676242377,0.081,0.088,1
"CG8833",0.447360161841714,-0.426562673508224,0.08,0.071,1
"CG30105",0.448570740603636,-0.418948973297929,0.069,0.061,1
"CG18870",0.448638576669213,0.143275682851081,0.038,0.032,1
"CG5126",0.449106010821651,-0.37363056579964,0.042,0.036,1
"Pex16",0.450162296956035,-0.21287912920029,0.063,0.055,1
"sinu",0.45029758118014,-0.147959552322986,0.37,0.337,1
"CG33523",0.45184665908952,-0.171839145862609,0.208,0.188,1
"ema",0.454265964344787,-0.201958931447007,0.051,0.044,1
"CG11241",0.454322680479509,-1.27335533605778,0.014,0.018,1
"rau",0.454552977894612,-0.111788000446988,0.472,0.417,1
"Crtc",0.454822296574751,-0.161538644380738,0.608,0.572,1
"CG31612",0.454845042504811,-0.275315167785927,0.056,0.049,1
"AGBE",0.454966495368715,-0.411743982132895,0.075,0.066,1
"metl",0.45516393110737,-0.314568946965373,0.112,0.1,1
"ORMDL",0.455362254728588,-0.243215812873268,0.108,0.097,1
"CG14882",0.455442979949305,-0.405064954020191,0.028,0.023,1
"dx",0.455746676036368,-0.332920894538811,0.072,0.063,1
"PGRP-LB",0.45606370778121,-0.929420755140652,0.014,0.018,1
"Fancm",0.456996482000543,-0.150772242882483,0.04,0.034,1
"CG8388",0.457037053401449,-0.555311365103949,0.036,0.041,1
"PIG-F",0.457045216407305,-0.409990992208541,0.064,0.056,1
"Naam",0.457123929078783,-0.185905235590379,0.039,0.034,1
"Myo10A",0.45825400187072,-0.198803714530468,0.058,0.051,1
"CG9154",0.458312527309873,-0.534917831097746,0.043,0.036,1
"CG4901",0.458578853314887,-0.295945098357993,0.051,0.044,1
"PIG-H",0.459569361592133,-0.843956988289486,0.044,0.038,1
"CG6813",0.459744485682192,-0.451112501896397,0.053,0.046,1
"CG8034",0.459874501877451,-0.131430663992601,0.58,0.558,1
"CG11164",0.459902980710509,-1.50640393563294,0.012,0.015,1
"CG3634",0.460672486791347,-0.423474246145469,0.054,0.047,1
"CG9394",0.460870829860406,-0.713468089459114,0.014,0.018,1
"RhoGEF3",0.461606903580454,-0.153370853568608,0.134,0.121,1
"Gyg",0.46209397547999,-0.118728362680326,0.491,0.434,1
"spn-D",0.462301039679268,-1.18422236360709,0.012,0.015,1
"CG3294",0.462599914815793,-0.763708397579968,0.023,0.028,1
"stx",0.46271187629824,-0.12068689983521,0.464,0.414,1
"ana",0.464204988516542,-0.484385683435539,0.157,0.141,1
"mRpL41",0.464289457635482,-0.409587788907795,0.165,0.147,1
"JMJD4",0.464706059978927,-0.836773832394079,0.012,0.015,1
"NaPi-III",0.465087369572006,-1.14231471042448,0.021,0.025,1
"moody",0.466642582161953,-0.466380439835944,0.059,0.052,1
"Asciz",0.466907419871978,0.602916053764788,0.023,0.019,1
"CG43051",0.467395400288827,-0.6386840892226,0.018,0.021,1
"Pms2",0.467549876632522,-0.34476322033187,0.074,0.065,1
"CG1427",0.468167946016927,-0.185031945062497,0.15,0.136,1
"CG6282",0.468568528744763,-0.803206210013029,0.012,0.015,1
"CG9784",0.469571866921584,-0.172681287216414,0.065,0.058,1
"MSBP",0.469645488983137,-0.121345317417445,0.532,0.468,1
"CG1103",0.470764474419212,-0.221626860020895,0.336,0.296,1
"CG30373",0.470897357575639,-0.309854602083471,0.156,0.141,1
"Schip1",0.472318357467677,-0.61407397752934,0.009,0.012,1
"CG5590",0.472737968453593,-0.255703823840134,0.206,0.185,1
"CG18476",0.473648599364276,-0.203113129349362,0.024,0.02,1
"Nup37",0.473845360819337,0.12405205926164,0.023,0.019,1
"kat80",0.474769327161538,-0.19922033290382,0.157,0.142,1
"CG8924",0.476632592274755,-0.423837758740091,0.071,0.063,1
"CG7840",0.477006976673403,-0.428506849825395,0.05,0.044,1
"Mur2B",0.477532729296859,-0.315682039205175,0.193,0.199,1
"Pdp",0.477575838715208,-0.167431381844965,0.047,0.041,1
"Ppn",0.477879605662221,-0.25562428224644,0.023,0.028,1
"CG11695",0.479679479064512,-0.182413684970355,0.037,0.031,1
"CG18135",0.479887268288167,-0.187541176377195,0.436,0.419,1
"MYPT-75D",0.479998909565055,-0.106627236935773,0.146,0.133,1
"CG3744",0.480383749227836,-0.429268773625032,0.213,0.213,1
"jigr1",0.481596682341175,-0.241253686724595,0.343,0.303,1
"CG13933",0.481619336247852,-0.346805024075976,0.035,0.03,1
"grau",0.482063738375162,-0.291715406024375,0.087,0.078,1
"CG17169",0.482397547054121,-0.228987377672111,0.023,0.028,1
"CG5880",0.483209061604967,-0.24215705642839,0.023,0.019,1
"Atg1",0.484686211696977,-0.160143445775888,0.319,0.287,1
"CG8128",0.485351170344084,-0.221495126203041,0.066,0.058,1
"galectin",0.48538032463984,-0.109517132179813,0.528,0.469,1
"CG8001",0.487021623466976,-0.214204802105801,0.1,0.091,1
"CG8740",0.487215662216154,-0.191176120459874,0.065,0.058,1
"CG17127",0.48775311536367,-0.561189618230463,0.021,0.017,1
"CG3587",0.488815298868253,-0.206247743179054,0.066,0.058,1
"CG43861",0.491391212442313,-0.15907330969804,0.02,0.016,1
"CG15317",0.493566811182473,0.422304969061599,0.037,0.032,1
"Naa80",0.493679992249095,-0.215875397218645,0.189,0.173,1
"CG4287",0.493724587325593,-0.550398419655359,0.064,0.069,1
"CG8321",0.493769632548521,-0.155724723442171,0.396,0.354,1
"CG9626",0.493924882620516,-0.141923547652436,0.1,0.09,1
"obe",0.495846744507986,-0.302947979254269,0.044,0.039,1
"Vps50",0.49607812459579,-0.582520125270543,0.059,0.064,1
"CG13319",0.496328717133487,-0.443701290688942,0.121,0.108,1
"CG4022",0.496995546908362,-0.267297539985258,0.164,0.148,1
"plh",0.497685463557298,0.524284095764777,0.028,0.024,1
"Megf8",0.497952275125214,0.405495659330843,0.029,0.025,1
"CG13403",0.498162439416171,-0.114926063685036,0.515,0.476,1
"CG12159",0.498197135201737,-0.183680097477716,0.371,0.331,1
"CG43897",0.49911243886098,-0.170433285353723,0.019,0.016,1
"CG8878",0.499464882614309,-0.144529401066511,0.211,0.191,1
"CG33172",0.499833308440274,-0.968498263907584,0.01,0.013,1
"fra",0.500598799393137,-0.10393158990708,0.556,0.498,1
"Pal2",0.502081349837934,-0.726525465171773,0.008,0.01,1
"Usp7",0.502901830335014,-0.151539546105003,0.58,0.539,1
"Tsp42Ei",0.503478528357107,-0.19988011586082,0.013,0.016,1
"CG5516",0.503596915688802,-0.458182248014853,0.084,0.089,1
"Vml",0.504359008322963,-1.41539174777466,0.047,0.051,1
"Ns4",0.505241798107337,-0.499313314017982,0.043,0.037,1
"CG34256",0.505282895472881,0.103251932433846,0.018,0.014,1
"CG33116",0.505623827756805,-0.624496284179254,0.035,0.03,1
"CG2017",0.506572240719314,-0.131505719087625,0.129,0.117,1
"CG1647",0.506936985181642,-0.134739894439747,0.095,0.086,1
"CG14544",0.507131158108139,-0.124980806365244,0.018,0.022,1
"crim",0.507353251150529,-0.182931752465167,0.346,0.312,1
"CG5131",0.507581943792061,-0.447584312167443,0.053,0.046,1
"Mur89F",0.507894216417392,0.920182149240214,0.016,0.013,1
"eEF1alpha2",0.508284156406817,0.206393492389311,0.008,0.01,1
"AlkB",0.508423826441343,-0.208417009219149,0.061,0.054,1
"CG31109",0.508934694940065,-0.195127118596531,0.097,0.088,1
"CG4752",0.50977513142223,0.135037642702376,0.036,0.031,1
"CG10914",0.510278628689565,-0.572420039552598,0.064,0.056,1
"comm",0.511129080998185,-0.257819845949395,0.281,0.279,1
"CG34056",0.511977418429074,-0.367622543186315,0.017,0.014,1
"XRCC1",0.514153960525041,-0.356339122774814,0.153,0.138,1
"bab1",0.516412026247564,-0.24061895896582,0.169,0.154,1
"kermit",0.516523428559775,-0.292876297047739,0.028,0.024,1
"CG7102",0.516639831696793,-0.216787061989571,0.017,0.014,1
"Vhl",0.518478776869878,-0.770231921806426,0.026,0.03,1
"CG33062",0.518775787782797,-0.632962057770015,0.026,0.03,1
"DNApol-alpha180",0.518798770995122,-0.373046814250389,0.083,0.074,1
"eys",0.519169458666491,-0.231768467770071,0.015,0.012,1
"CG45049",0.520789629028969,-0.145868519563099,0.703,0.649,1
"GatA",0.521684710936195,-0.313821357537863,0.029,0.025,1
"mIF2",0.522352049280498,0.218303886293158,0.028,0.024,1
"CG8051",0.522925073126875,-0.228911874207522,0.016,0.013,1
"CG7841",0.524423957094118,-0.333019190071431,0.016,0.013,1
"pns",0.52572017239195,-0.345394944158642,0.067,0.06,1
"Spt7",0.527322574633627,-0.955996663963305,0.033,0.028,1
"CG10778",0.528061079724596,-0.2560286042322,0.047,0.041,1
"yl",0.52944873944616,-1.11771306636083,0.011,0.014,1
"CG44249",0.529451594250057,-0.181814473706275,0.013,0.016,1
"mdy",0.530050569408529,-0.161234701142668,0.213,0.195,1
"LpR1",0.530651358876056,-0.672322417328691,0.015,0.012,1
"Vps8",0.530880468326832,-0.710570506452349,0.02,0.024,1
"Atg10",0.531063804333953,-0.148521608658681,0.047,0.041,1
"NaCP60E",0.531768114376467,-0.290168676077476,0.085,0.076,1
"CG9650",0.533188948882209,-0.737355937030232,0.02,0.024,1
"lz",0.533299683038349,0.483465237099183,0.013,0.01,1
"CG10428",0.533504235938367,-0.745377708323375,0.03,0.034,1
"Lztr1",0.533563854120726,-0.44174630097236,0.038,0.034,1
"PGAP5",0.535132203393287,-0.117951002785933,0.057,0.051,1
"Atg17",0.535181878425554,-0.116972908040966,0.621,0.548,1
"regucalcin",0.535432087269311,-0.305962032692165,0.048,0.042,1
"CG6686",0.536024949563803,-0.210576140646494,0.21,0.192,1
"CG6024",0.536337257335157,0.317957288860568,0.013,0.01,1
"mol",0.536345623865391,-0.299037713287904,0.161,0.146,1
"MED14",0.53654506114151,-0.179721327803587,0.079,0.071,1
"S6KL",0.536554851719134,-0.265747263316578,0.217,0.198,1
"CG34149",0.536632495288564,-0.403338977643139,0.027,0.023,1
"Damm",0.536690954728027,-1.24333782976618,0.008,0.011,1
"CG15536",0.536788289394383,-0.206372153275405,0.067,0.06,1
"knk",0.537138262014953,0.24589388478454,0.012,0.009,1
"CG11034",0.53727711330739,-0.313199497262185,0.027,0.023,1
"RecQ4",0.537475086233038,-0.346099924159767,0.062,0.055,1
"SmF",0.538033218517243,-0.292649502738383,0.201,0.183,1
"Rok",0.538699846319589,-0.140446584990903,0.454,0.406,1
"mrt",0.540324181751636,-0.275956913792967,0.135,0.123,1
"CG32809",0.54072706012328,-0.188037634509608,0.046,0.041,1
"Hr39",0.542573779598018,-0.189518954350988,0.162,0.15,1
"CG31642",0.542629629249874,-0.387701930205517,0.013,0.01,1
"Sp7",0.542951754986324,0.5951607704819,0.011,0.009,1
"Ugt36A1",0.543054693359857,-0.415846347084592,0.008,0.011,1
"smog",0.543672527647629,-0.499855105798841,0.008,0.011,1
"CG3511",0.543677942716973,-0.605333395652693,0.037,0.032,1
"CG33267",0.544599934379485,0.824219126388552,0.011,0.009,1
"fz",0.544710449563776,-0.165933172293739,0.52,0.464,1
"CG9886",0.544926852119805,-0.715073628527543,0.013,0.01,1
"Blimp-1",0.546228435959164,-0.246866762620748,0.076,0.069,1
"Hpr1",0.547124852617332,-0.706677957910308,0.052,0.046,1
"CG31473",0.548133407616004,-0.3135862986415,0.012,0.009,1
"Rbf2",0.548403372587904,-0.494769636549085,0.025,0.021,1
"Ercc1",0.548425084533665,-0.631619835800738,0.027,0.023,1
"Ccz1",0.548592559052618,0.142975927907022,0.041,0.036,1
"CG32262",0.548969414051809,-0.255304370254251,0.024,0.021,1
"AMPdeam",0.549323866474469,-0.113634138055386,0.404,0.365,1
"Pex10",0.549906810289589,-0.502361017317298,0.058,0.051,1
"sals",0.550702937580167,-0.179355677501927,0.071,0.064,1
"Atg18b",0.551531125574731,-0.337265655804732,0.229,0.228,1
"HtrA2",0.551540539101522,-0.220909185416624,0.046,0.041,1
"CG3156",0.551998381035255,-0.501900002368038,0.038,0.033,1
"bmm",0.552309251879914,-0.285377017466375,0.285,0.255,1
"Cp7Fc",0.553080057086798,0.247447262422461,0.024,0.021,1
"Sf3b3",0.554183006385047,-0.236835274528484,0.146,0.134,1
"CG31431",0.554222779053791,-0.879052425968819,0.012,0.009,1
"NT5E-2",0.554262164071569,-0.123421152997652,0.043,0.038,1
"Pvf1",0.555761776097195,-0.303777250941492,0.044,0.039,1
"CG6023",0.556380484337846,-0.290054406921833,0.01,0.008,1
"Rint1",0.55647816074951,-0.439983584040856,0.064,0.057,1
"aub",0.556597652787257,0.169871239344747,0.01,0.008,1
"CG8929",0.55686681138967,-0.15263052175353,0.491,0.438,1
"CG11964",0.557032985241647,-0.691892004545062,0.05,0.044,1
"Pisd",0.557563433539916,-0.249332326683427,0.285,0.278,1
"CG3520",0.559335540496848,-0.745801762797807,0.011,0.009,1
"DCTN1-p150",0.559398965135589,-0.496741975979968,0.137,0.141,1
"beta-Man",0.559878574163966,-0.140169458684113,0.186,0.171,1
"CG45076",0.560538088404215,-0.45773323944117,0.018,0.021,1
"Muc68Ca",0.560899520953771,-0.686281375859914,0.012,0.014,1
"CG42700",0.561556306012364,0.519432507648529,0.031,0.027,1
"CG18598",0.561603899452281,-0.739850822575069,0.01,0.008,1
"armi",0.562058171682662,-0.212121395979954,0.272,0.252,1
"CG1927",0.563194654079879,-0.138389759992743,0.456,0.435,1
"dysc",0.56341782710177,-1.07539082264454,0.012,0.014,1
"sano",0.56390503683757,-0.529602263505965,0.154,0.155,1
"CG33080",0.564859302354193,-0.524807863052343,0.012,0.014,1
"Ekar",0.565900989132308,-0.647053568239339,0.033,0.037,1
"CG14174",0.567481913420541,-0.142666128110989,0.023,0.019,1
"CG18262",0.569236906804753,-0.953951730346835,0.015,0.018,1
"CG10962",0.569487333108266,-0.15912735439639,0.021,0.018,1
"CG5087",0.570708377118918,-0.318879881013349,0.06,0.054,1
"CG34136",0.571112343529596,-0.162555804903128,0.031,0.027,1
"CG43313",0.572268059250394,-0.201901031342567,0.059,0.053,1
"CG17343",0.573150036621129,-0.183770227134046,0.04,0.036,1
"Or43b",0.57329734561953,-0.748732776519311,0.009,0.011,1
"sro",0.575433561616244,-0.383688190946941,0.024,0.028,1
"Arts",0.575525203508067,-0.203721090885957,0.057,0.051,1
"CG13667",0.575792106992827,0.163189989397838,0.021,0.018,1
"CG10948",0.576749088554939,-0.156156365583415,0.086,0.079,1
"dsd",0.577369673311655,-0.319890436447383,0.299,0.29,1
"dup",0.577664806748677,-0.416988411747738,0.049,0.044,1
"CG7616",0.578013004556166,0.401860293629564,0.043,0.039,1
"Rrp6",0.578079100064261,-0.166346067444339,0.086,0.078,1
"GlcAT-P",0.579354867947662,-0.309158493314125,0.154,0.158,1
"BtbVII",0.579631031034152,-0.101982947379036,0.523,0.494,1
"CG5096",0.579826293975652,-0.487626072440349,0.009,0.011,1
"spi",0.579831207020483,-0.175105764086471,0.467,0.419,1
"CG10738",0.580670771985138,-0.402597639202227,0.1,0.091,1
"CG9727",0.580772200209029,-0.137875111405976,0.134,0.123,1
"LBR",0.581022671457265,-0.234304022548276,0.068,0.061,1
"CG34250",0.581936734534992,-0.199073467034044,0.177,0.163,1
"CG13766",0.582594567121946,-0.242341851688323,0.039,0.035,1
"CG13698",0.5831000440788,-0.283462122557721,0.113,0.104,1
"Esp",0.583543899316021,-0.160496870677066,0.046,0.041,1
"Pdxk",0.584176277438267,-0.32511077729963,0.1,0.091,1
"CG31111",0.584714677340887,-0.440061218967144,0.054,0.058,1
"CG1360",0.585092078213365,-0.257043496600901,0.031,0.027,1
"Blos2",0.585769368206223,-0.292839148743687,0.02,0.017,1
"Atg2",0.586055452781997,-0.167042654270862,0.115,0.106,1
"CG44838",0.58620626918958,-0.188749963589537,0.124,0.114,1
"G9a",0.586631927115545,-0.209078786381668,0.457,0.439,1
"Brms1",0.587045275939886,-0.223914879647069,0.17,0.156,1
"jbug",0.588101184100157,-0.37855730651641,0.12,0.124,1
"CG17486",0.588135961979094,-0.316734170100726,0.259,0.234,1
"Smu1",0.591222753705943,-0.66727437717804,0.038,0.041,1
"CG7990",0.59155076905675,0.307148071848998,0.018,0.016,1
"CG13827",0.593347593049187,-0.231335730194618,0.047,0.042,1
"CG11539",0.595450435222811,-0.274779055079938,0.029,0.026,1
"CG4186",0.59622087274928,-0.205570884206252,0.06,0.055,1
"CG18858",0.596595886599665,-0.486209140221885,0.013,0.015,1
"CG5805",0.596980222518475,-0.622382392261942,0.038,0.042,1
"CG8854",0.597569124956412,0.321713785470548,0.018,0.016,1
"CG6425",0.597834462377036,-0.190298820260981,0.023,0.026,1
"CG12576",0.598917102360652,-0.141944237831143,0.641,0.598,1
"CG9596",0.599006752617409,-0.744071875022244,0.075,0.078,1
"Letm1",0.599327634278398,-0.49328668502383,0.146,0.148,1
"CG33939",0.599669788697626,-0.918170167433334,0.03,0.034,1
"cpx",0.601069471450502,-1.19568570212205,0.02,0.023,1
"CG6204",0.601424304246218,-0.787738283286865,0.023,0.026,1
"CG15011",0.601484441347127,-0.513042087401945,0.019,0.022,1
"Dh44-R2",0.601651268405209,-0.146776002534376,0.018,0.016,1
"upd3",0.601833537553164,-0.204294331341074,0.06,0.055,1
"CG4313",0.602169546562519,-0.638094049306508,0.042,0.046,1
"SPoCk",0.602605791646045,-0.317378280005431,0.164,0.15,1
"CG4788",0.602963005884145,-0.520311391399141,0.047,0.042,1
"disp",0.603381888057505,-0.178022069894842,0.077,0.071,1
"Sec5",0.603525678705377,-0.17540006859141,0.044,0.039,1
"CG1806",0.603784989479123,0.102294663294181,0.018,0.015,1
"CG30343",0.60429530538285,-1.27561287357409,0.017,0.019,1
"JHDM2",0.604404498998029,-0.184639542711453,0.037,0.033,1
"CG10939",0.605636945438191,-0.178826858103081,0.223,0.208,1
"Mau2",0.606719573098871,-0.576403104930618,0.06,0.064,1
"CG9527",0.606730673583731,-0.193717969839553,0.069,0.063,1
"CG12814",0.606796270558377,-1.68430746784815,0.01,0.012,1
"Tasp1",0.607229753259226,-0.253574786338427,0.093,0.086,1
"Tpc1",0.608051619537382,-0.295077568789772,0.109,0.101,1
"Myo95E",0.60867903093716,-0.395292782272417,0.064,0.058,1
"tweek",0.608856948177086,-0.412738618166154,0.172,0.173,1
"Adat1",0.610170407117179,-1.26169047923506,0.013,0.016,1
"Skp2",0.611091302064916,-0.182842712436944,0.079,0.073,1
"Obp99a",0.61149117143465,-0.212112679210536,0.028,0.025,1
"Hr4",0.611632037421674,-0.136961146453288,0.053,0.048,1
"CG15435",0.611643856385424,-0.370755781258812,0.01,0.012,1
"CG3709",0.612250368851207,-1.34027226470944,0.017,0.019,1
"CG9220",0.612750969678386,-0.281170225459761,0.04,0.036,1
"CG32147",0.612807058917726,-0.273574149762795,0.213,0.195,1
"wbl",0.612826167588326,-0.738022186659344,0.013,0.016,1
"psd",0.613371218051332,-0.252393666894021,0.018,0.015,1
"wdn",0.613850158040865,-0.506065731413683,0.112,0.115,1
"CG11353",0.613931190977436,-0.269528459098813,0.099,0.104,1
"CG1309",0.613951127971674,-0.177772512427389,0.105,0.097,1
"Prosalpha1",0.613968648459485,-0.551765803429604,0.038,0.034,1
"CG32537",0.614066256243914,-0.977392619556541,0.024,0.027,1
"Cp16",0.614479505523731,-0.814441456382468,0.01,0.012,1
"CG6145",0.61487172747162,-0.232873473660807,0.095,0.087,1
"AANAT1",0.615423938288609,-0.319261174609034,0.096,0.088,1
"Cad87A",0.615696245320005,-0.21736511141669,0.406,0.387,1
"raw",0.615747881055287,-0.15268114458053,0.772,0.712,1
"Kyat",0.615762060590622,-0.380668056281663,0.141,0.129,1
"CG12267",0.615870611411322,-0.591248911279129,0.038,0.034,1
"CG13625",0.617619945182553,-0.378495354441335,0.146,0.15,1
"bnb",0.618508779517125,-0.139691841594393,0.016,0.014,1
"CG6398",0.619611323277253,-0.195558136177441,0.167,0.155,1
"CG8303",0.619737306780781,-0.978134105682371,0.032,0.035,1
"cbs",0.619982282616712,-0.207532462271799,0.051,0.046,1
"CG6218",0.622200457513165,-0.177325326713458,0.057,0.052,1
"CG7997",0.622250459485115,-0.367160764305888,0.013,0.016,1
"CG13339",0.62433179803856,-0.344664195963039,0.107,0.111,1
"Apc2",0.624520805143991,-0.518658853293553,0.055,0.05,1
"CG11035",0.624571646500535,-0.170273652003593,0.013,0.016,1
"Tm2",0.62545238590917,-0.616802474388833,0.032,0.035,1
"CG10195",0.62564235368565,-0.587406326626035,0.11,0.1,1
"hng2",0.625976926341016,-0.159517464554038,0.092,0.086,1
"Dtd",0.62671501955969,-0.320220676298809,0.051,0.046,1
"M6",0.627396251593325,-0.417078011406898,0.204,0.184,1
"Buffy",0.627711490073956,-0.14176845957742,0.025,0.022,1
"Mps1",0.627772558861288,-0.611476033169971,0.036,0.032,1
"CG8230",0.629847621059846,-0.630688103524811,0.074,0.078,1
"hd",0.629918748610858,0.174481622448195,0.023,0.021,1
"l(2)k10201",0.630119854400691,-0.270646584669745,0.041,0.037,1
"CG31999",0.630730671937973,-0.272401070522718,0.113,0.104,1
"kirre",0.633262233604936,-0.122015780907972,0.1,0.093,1
"CG10889",0.636449416910847,-0.16815552476471,0.024,0.021,1
"CG9215",0.637305073646229,-0.265959086916224,0.058,0.053,1
"St1",0.637683760782237,-0.170571905044184,0.024,0.021,1
"SP1029",0.637729164752881,0.245490734849043,0.023,0.021,1
"Dab",0.637926156466351,-0.214422927131523,0.146,0.136,1
"CG11248",0.637969233119968,-0.384746684698422,0.025,0.022,1
"CG2145",0.638037805979774,-0.250941286071613,0.038,0.035,1
"Atg16",0.638630346615707,-0.442900786832977,0.076,0.07,1
"CG43107",0.638683212149909,-0.492665375016179,0.062,0.066,1
"MFS15",0.638685751016901,-0.263334832268432,0.089,0.082,1
"Mesh1",0.639560739377989,-0.978745558063339,0.014,0.016,1
"CG5645",0.639819224437805,-0.457063138479077,0.11,0.101,1
"CG10089",0.640230184901554,-0.445761415181113,0.024,0.027,1
"CG6118",0.641680722166038,-0.561930843338408,0.028,0.031,1
"CG32109",0.641866184202177,-0.18317096363315,0.143,0.133,1
"thr",0.642478322242127,-0.165619516077157,0.041,0.037,1
"CG7148",0.64359251765645,-0.156375661903904,0.068,0.063,1
"SerRS-m",0.644517252774258,-0.527552553531586,0.025,0.028,1
"Rdh",0.646738638751908,-0.201436920276339,0.014,0.012,1
"OtopLa",0.647792009663851,0.392178287047198,0.013,0.011,1
"CG3191",0.647923566818209,-0.283950093570141,0.028,0.031,1
"Ccs",0.648982007384311,-0.455265128477469,0.054,0.049,1
"l(2)SH0834",0.648983090820312,-0.126196860380474,0.213,0.2,1
"kar",0.649450858561459,-0.41991547019195,0.238,0.233,1
