"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CG14757",0.0151524426384968,0.66395845647393,0.017,0.013,1
"hob",0.0151618617227981,-0.118513282076729,0.07,0.061,1
"velo",0.0152004232534371,-0.178068702039129,0.215,0.196,1
"TpnC47D",0.0153099628767705,0.378765075664774,0.011,0.007,1
"CG4238",0.0154387179698069,-0.255826772903892,0.167,0.15,1
"CG3511",0.0156092339607855,-0.16428312805243,0.078,0.068,1
"CG17672",0.0156583112125945,-0.352110008982399,0.088,0.077,1
"Uros1",0.0158284201704483,-0.141139381674305,0.098,0.087,1
"CG6843",0.0161378273944231,-0.118983497589092,0.208,0.189,1
"Pkd2",0.0161594280631502,-0.495836938148228,0.015,0.019,1
"CG2909",0.0162011237661714,0.159697590706676,0.045,0.038,1
"Oct-TyrR",0.016206233791386,0.468338569210117,0.021,0.017,1
"c(3)G",0.0163307318598627,-0.764157157929141,0.038,0.032,1
"CG32772",0.0164801900494915,-0.115100742896876,0.373,0.34,1
"CG13003",0.0165709667050179,-0.690989564569247,0.063,0.071,1
"CG13339",0.0166187407817094,-0.328128406569988,0.107,0.116,1
"CG10553",0.0166805531522813,-1.00571083705828,0.008,0.011,1
"Wnt2",0.0167091483910311,-0.118628916456747,0.03,0.024,1
"unc-13",0.0167783109044301,-0.153166145358149,0.811,0.781,1
"Corin",0.0168450518947098,-0.506116280230485,0.014,0.018,1
"CG7589",0.0170995866168096,-0.749511072970413,0.014,0.018,1
"Vti1a",0.017118141788883,-0.240756521346468,0.074,0.065,1
"CG13992",0.0171319867104403,-0.675911116470429,0.131,0.138,1
"CG43993",0.0171342248489282,0.214033177997433,0.012,0.009,1
"CG7550",0.0172252191103996,-0.495987819614865,0.06,0.068,1
"CG6685",0.0175263605036266,0.130289796084857,0.048,0.041,1
"Camta",0.0175357529986192,-0.213992307635921,0.185,0.167,1
"Rbf2",0.0175975922595121,-0.191370217948871,0.031,0.025,1
"nsl1",0.0178121637238792,-0.145090652595494,0.465,0.42,1
"Acox57D-p",0.017820754421052,-0.62873324074095,0.007,0.01,1
"CG4629",0.0179055328865766,-0.702700094991946,0.098,0.105,1
"Irk2",0.0179746934056316,-0.23202198891168,0.011,0.015,1
"CG8008",0.018227256615113,0.270553193602198,0.015,0.011,1
"CG14968",0.0183454288933959,-0.523133852448759,0.032,0.038,1
"spz3",0.018368834478925,0.451790922335669,0.015,0.011,1
"Rbp9",0.0184957422054351,-0.168755855233244,0.05,0.042,1
"Pxt",0.018811214050355,-1.04018477268168,0.007,0.01,1
"Pbp45",0.0188294888419031,0.276452024500713,0.018,0.013,1
"CG7322",0.0188543045224907,-0.374119133689041,0.029,0.035,1
"CG9948",0.0188943498402494,-0.108499447657621,0.074,0.065,1
"Seipin",0.0191842438071535,-0.612688357883349,0.035,0.041,1
"pll",0.0192691429233771,-0.116545572186624,0.157,0.142,1
"ETH",0.019327252849799,-0.260589308548425,0.019,0.015,1
"Topors",0.0193635386939196,-0.2038942519054,0.053,0.045,1
"CG12826",0.0193637148710639,-0.291246058352001,0.011,0.007,1
"Pi3K68D",0.0193856091788771,-0.199308391870639,0.317,0.288,1
"CG31087",0.0198973271767391,-0.46519301814175,0.008,0.012,1
"CG6908",0.0199464242262455,0.158325499992277,0.019,0.015,1
"CG32104",0.019995899882232,-0.190143847273547,0.077,0.067,1
"Alk",0.0200008557388103,0.353360258908146,0.019,0.015,1
"CG31663",0.0201158201006118,-0.675159831474662,0.008,0.011,1
"CG31344",0.0201851312446079,-0.275110041865306,0.073,0.064,1
"bnb",0.020232678855574,-0.479899060666147,0.049,0.056,1
"ida",0.0202902114149988,-0.103462887597124,0.052,0.044,1
"sofe",0.0203307482674096,-0.710074912514454,0.026,0.031,1
"ImpE3",0.0203419216478023,0.131486158162267,0.011,0.008,1
"SWIP",0.020370649359117,-0.295768350736092,0.038,0.032,1
"Cnb",0.0204141037345549,-0.175053166587223,0.128,0.115,1
"CG2915",0.0211048843078182,-0.120499918107192,0.464,0.42,1
"up",0.0212029694232756,0.248572730440687,0.139,0.127,1
"zyd",0.0217024037453726,0.305996531277916,0.016,0.012,1
"Tango5",0.02175546491633,-0.256962499468416,0.555,0.515,1
"CG1575",0.0217635267859056,-0.106297108283852,0.091,0.081,1
"CG2321",0.0218376147084256,0.120073769509616,0.015,0.012,1
"lva",0.0221923491893819,-0.10198708553364,0.245,0.224,1
"sinu",0.0222776034775592,0.103852772893347,0.372,0.348,1
"Neurl4",0.0224081846184826,0.142015190319913,0.021,0.017,1
"CG10559",0.0224131562987141,0.102270459977905,0.01,0.007,1
"Smu1",0.0224729112369879,-0.20879664401524,0.099,0.088,1
"mu2",0.0225239016519598,0.1472972069495,0.027,0.022,1
"CG42514",0.0225834566556632,-0.230302094732407,0.291,0.265,1
"cbs",0.0225939008015219,-0.113160004276899,0.1,0.089,1
"mab-21",0.0227037277723527,0.23438785504031,0.01,0.007,1
"mthl11",0.0227249749418567,-0.225903818861364,0.015,0.011,1
"kni",0.0230498250066776,-1.00071779761629,0.01,0.013,1
"Vps13B",0.0230773573518458,-0.222679680182285,0.081,0.071,1
"CG31431",0.0231893669711212,-0.542303000932371,0.031,0.037,1
"CG3868",0.0232628182122949,-1.48213633732807,0.014,0.018,1
"px",0.023333698817062,-0.330562570121336,0.464,0.447,1
"mei-41",0.0233542809995552,0.132234866495529,0.028,0.023,1
"GAPcenA",0.0234705596276019,-0.219509517843589,0.143,0.129,1
"CG3823",0.023670023773805,-1.37067305158728,0.009,0.012,1
"muskelin",0.0239866823833377,-0.194622270480925,0.042,0.036,1
"Rga",0.0239988076045194,-0.140568977435043,0.473,0.43,1
"hth",0.0240450725275797,-0.19433565820812,0.047,0.054,1
"Cyp49a1",0.0241162615354235,-0.767895331722032,0.024,0.029,1
"twz",0.0242351899047197,-0.186546265923084,0.026,0.021,1
"CG15760",0.0242922463099315,0.161566100572305,0.011,0.008,1
"CG31785",0.0243864959127732,0.217133117248955,0.018,0.014,1
"CG11456",0.0245385090890697,-0.159465128063753,0.093,0.083,1
"CG42268",0.0245563429748314,-0.230089092666816,0.353,0.32,1
"mRpL23",0.0247077297408315,-0.196560584657526,0.35,0.315,1
"Unc-89",0.0252128953688704,0.229355501821995,0.015,0.011,1
"grnd",0.0252722544595698,0.238142962615964,0.024,0.019,1
"CG44250",0.0255715415457957,-0.617791774137365,0.068,0.075,1
"CG12182",0.0256802481791996,0.119573476008754,0.016,0.012,1
"CG2278",0.0260378410248877,-0.16761352248911,0.026,0.021,1
"wdn",0.0260654332903544,-0.245661269337263,0.119,0.107,1
"htl",0.0262308998642635,-0.283812793657972,0.084,0.075,1
"Sox102F",0.0262942674296778,-0.213245090091433,0.046,0.039,1
"CG14286",0.0263380890468701,-0.141330179515894,0.174,0.158,1
"CG1750",0.0268184279369974,0.11696169107142,0.024,0.019,1
"CG10863",0.0273921490817087,-0.287360388724687,0.125,0.133,1
"EDTP",0.0274977223367718,-0.187856203168124,0.34,0.311,1
"CG17162",0.0277682854196373,-0.285963780652352,0.137,0.123,1
"l(2)k09022",0.0277720909918753,-0.367975630493862,0.106,0.095,1
"CG4603",0.0279084745658136,-0.263325604736993,0.093,0.083,1
"CG11248",0.0279703472612828,-0.322301170618572,0.043,0.037,1
"wupA",0.0279749966634171,0.224436246948685,0.102,0.093,1
"Ugt36E1",0.0282682731609497,-0.159114146597082,0.022,0.018,1
"odd",0.0282850059909814,-0.641035683564228,0.031,0.036,1
"shams",0.0283662084815047,-0.167177228449215,0.132,0.119,1
"CG32204",0.0285056671990158,-1.16436873004735,0.009,0.012,1
"Idgf6",0.0286325296611615,-0.165570845257803,0.11,0.099,1
"X11Lbeta",0.0286788119612951,-0.617146471868233,0.017,0.022,1
"CG6813",0.0286921059842158,-0.209199101434509,0.067,0.059,1
"Smn",0.028756539944382,-0.183296754207983,0.177,0.162,1
"CG13742",0.028781739597383,-0.145050790123175,0.018,0.014,1
"Tim17a2",0.0290355963190677,-0.483113014514824,0.012,0.016,1
"Nse4",0.0290418061109002,-0.135775642206505,0.09,0.081,1
"CG1637",0.0291460682932694,-0.198618343476164,0.455,0.412,1
"CG43293",0.0291498498077645,0.211037663666763,0.014,0.011,1
"Herp",0.0291758920193808,-0.121295693590188,0.192,0.175,1
"dpr13",0.0292696126360026,0.260409648772682,0.012,0.009,1
"zfh2",0.0297487554409949,-0.177328137419615,0.069,0.061,1
"mEFG1",0.0300341777869045,-0.188735044494807,0.178,0.161,1
"CG5541",0.0301102781963368,-0.250610096342374,0.195,0.177,1
"Ravus",0.0301539679639683,-0.140872438152807,0.088,0.078,1
"nemy",0.030230600596019,-0.417997338063665,0.128,0.135,1
"CG30343",0.0305184907163047,-0.213298544735273,0.037,0.031,1
"NfI",0.0305634479452104,-0.102079509565666,0.025,0.02,1
"NiPp1",0.0307418893014872,-0.238268551821879,0.108,0.097,1
"CAHbeta",0.0309576531759679,-0.421712207641905,0.038,0.044,1
"CG5805",0.0310984687113003,-0.124948030210411,0.08,0.071,1
"Nazo",0.0313415229547573,-0.481607619065684,0.089,0.096,1
"CG1998",0.031483828052414,-0.103614020246968,0.035,0.029,1
"CG13123",0.031526274842104,-0.153672099961756,0.029,0.024,1
"alpha-Est5",0.0315477176478763,-0.264111299615745,0.06,0.052,1
"Sh",0.0316761316825204,0.531131693197699,0.029,0.024,1
"r",0.0318423486681798,-0.203470559139202,0.252,0.229,1
"Pde1c",0.0319496231535548,-0.616771917362068,0.064,0.071,1
"CG9008",0.0320511494052628,-0.20679380079147,0.123,0.111,1
"PNPase",0.0324593010532485,0.107750847671466,0.044,0.038,1
"axed",0.0325952512058314,-0.240581257292813,0.037,0.043,1
"CG31102",0.032807311038164,-0.927964396643303,0.009,0.013,1
"sad",0.0328679267750343,-0.713770982961442,0.101,0.108,1
"pgc",0.0328902493103161,-0.674422251989088,0.049,0.042,1
"CG3156",0.033006190836626,-0.229704519997205,0.066,0.058,1
"CG15435",0.0330964566353043,-0.224094592408677,0.022,0.018,1
"Cog7",0.0337024489306786,0.189496289317044,0.038,0.033,1
"para",0.0338566075961866,1.3000844170191,0.011,0.008,1
"Nadsyn",0.0339127945486869,-0.235581447373681,0.422,0.382,1
"Hs3st-A",0.0341538575807773,0.979028734005692,0.019,0.015,1
"Cad87A",0.0345335300542026,-0.269749880561956,0.403,0.364,1
"NetB",0.034786015727216,-0.148794015682765,0.083,0.075,1
"CG31467",0.0348549533062521,0.192128852218943,0.016,0.012,1
"CG15922",0.0350061797583558,-0.112402209137562,0.098,0.089,1
"wdp",0.0352934855429049,-0.201236940974544,0.3,0.276,1
"CG18281",0.0355051316201587,0.184553515363316,0.012,0.009,1
"Stlk",0.0360670881658008,-0.152178611300832,0.589,0.534,1
"CG14072",0.0362978388020255,0.298654490920142,0.031,0.026,1
"lectin-28C",0.0364935305989609,-0.875462810659394,0.008,0.011,1
"Cad88C",0.0365024854100499,-0.372345558672194,0.021,0.025,1
"RluA-2",0.036741238071916,-0.204368089926216,0.118,0.106,1
"EbpIII",0.037123747857142,-1.297508290207,0.023,0.027,1
"pasha",0.0372526626013472,-0.184768121802927,0.041,0.035,1
"mldr",0.0376607352675429,-0.17095221568977,0.034,0.029,1
"cos",0.0377898708114268,-0.222801687336132,0.033,0.028,1
"Dysb",0.0381766465248517,-0.304867507432393,0.021,0.025,1
"CG3191",0.0381995285967683,0.156903077302953,0.021,0.017,1
"Ubc4",0.0382620641542426,-0.134969629676396,0.574,0.517,1
"CG11638",0.0386944532776211,-0.187720757113281,0.038,0.032,1
"Pino",0.0388227233301919,-0.103545967603678,0.702,0.649,1
"Gclm",0.0390069848353654,-0.287518257355483,0.389,0.355,1
"Ufl1",0.0390093428788156,-0.185750786039982,0.11,0.1,1
"CG12084",0.0394201095126051,-0.140488450358282,0.169,0.155,1
"mtDNA-helicase",0.0395987412546825,-0.208053789292278,0.053,0.046,1
"CG33107",0.039753822164108,-0.237920354149845,0.066,0.058,1
"dah",0.0401586636311935,-0.319099606107715,0.039,0.034,1
"St3",0.041207637690502,-0.349039367960197,0.036,0.041,1
"chico",0.0416234860783741,-0.251987503139646,0.188,0.172,1
"CG9331",0.0418412035155353,-0.322967658017939,0.211,0.193,1
"CG42613",0.0418983719421788,-0.677858748400345,0.038,0.044,1
"CG31300",0.0420802754784756,-0.689765638481235,0.008,0.011,1
"mlt",0.0421380256502653,-0.18687449245636,0.519,0.473,1
"CG8468",0.0422110190020344,-0.680316085877471,0.016,0.02,1
"APC4",0.0422538081531747,0.109591782974554,0.036,0.031,1
"Sbat",0.0424079450556788,-0.136002455511194,0.134,0.122,1
"dsd",0.0425510150417645,-0.193915942335161,0.372,0.34,1
"cactin",0.0429732500162246,-0.103539296736767,0.108,0.098,1
"Hr51",0.0430929493286146,-0.231161914071778,0.018,0.015,1
"CG43759",0.0431470335071005,-0.126406378498679,0.685,0.655,1
"Cdc6",0.0432551336048165,-0.17202428053799,0.19,0.174,1
"CG14118",0.0434281295150415,-0.18486217515693,0.063,0.055,1
"CG15387",0.0434414660645936,-0.234936782158944,0.17,0.156,1
"CG4558",0.043910373543731,-0.224346210376559,0.158,0.144,1
"brp",0.0441854160032619,-0.54996990192915,0.009,0.012,1
"Ac13E",0.0445281468657266,-0.198761897429382,0.251,0.231,1
"CG15362",0.0445502063146079,-0.274798227212131,0.028,0.033,1
"CG5707",0.044594097408658,-0.402751730649662,0.051,0.045,1
"CG33169",0.0450936308583726,-0.340131191278436,0.084,0.091,1
"Orc2",0.0451564215670391,-0.142089202533545,0.063,0.056,1
"CG5613",0.0451972889744674,-0.379772791572715,0.015,0.019,1
"CG6928",0.0453010551777443,-0.310253378511985,0.043,0.037,1
"Mps1",0.0454684603803143,-0.260714887541193,0.037,0.032,1
"CG5002",0.0455039053252713,-0.376579666336236,0.049,0.043,1
"qkr54B",0.045927867335625,-0.420552172549125,0.126,0.133,1
"CG10958",0.0462674883597152,0.446647426813177,0.014,0.011,1
"CG9485",0.0462706519623397,-0.65224127047211,0.011,0.014,1
"Hr4",0.0466055853696227,-0.752823787012394,0.06,0.066,1
"wnd",0.046620531138214,-0.215377647660993,0.426,0.387,1
"SAK",0.0466274539871691,-0.10344517748324,0.055,0.048,1
"Sxl",0.0467754965013945,-0.131027719877785,0.857,0.824,1
"OXA1L",0.0470354894055494,-0.163250580289222,0.135,0.123,1
"CG14695",0.0472090341602645,0.278736205256005,0.01,0.007,1
"Stacl",0.0472446941820051,0.245981009264138,0.067,0.06,1
"p130CAS",0.0475358164232538,-0.230426254763777,0.352,0.321,1
"CG16798",0.0477241770976059,-0.531652155902069,0.104,0.111,1
"Edem2",0.047808609132844,-0.129404812070868,0.156,0.144,1
"PIG-Wa",0.0479451763214445,-0.105835524568973,0.036,0.031,1
"NC2beta",0.0479893933706924,-0.104403694698708,0.143,0.131,1
"fuss",0.0483361104115504,-0.271313527258593,0.034,0.039,1
"ix",0.0486023100421212,-0.19843308378432,0.09,0.081,1
"CG18473",0.0487082828437449,-0.209876996138926,0.034,0.029,1
"Gabat",0.0488990652414825,-0.65604316603212,0.009,0.012,1
"Lhr",0.0489124955994786,-0.291825747110933,0.015,0.019,1
"CG14655",0.049053534615173,0.105100880259599,0.012,0.009,1
"CG15202",0.0491397151950335,-0.279023630700542,0.01,0.008,1
"Lrrk",0.0493914662314506,0.164691352119734,0.012,0.009,1
"CG10077",0.0494792430989126,-0.209952392479217,0.667,0.626,1
"CG18528",0.0498615180698427,0.340879522557706,0.022,0.018,1
"geko",0.0500598819411036,-0.324288172410291,0.282,0.258,1
"klu",0.0501397968382133,-0.190282978466004,0.46,0.426,1
"CkIIalpha-i1",0.0502523843820689,0.116447475790679,0.037,0.032,1
"CG14921",0.0503697001618745,-0.246797230557229,0.011,0.009,1
"CG6142",0.0504452415203729,-0.501736249596389,0.018,0.015,1
"CG42554",0.0510828175023684,-0.38584245081079,0.08,0.087,1
"esc",0.0511976071316981,0.135999505515172,0.061,0.054,1
"CG32506",0.0512090644664908,0.427321201334778,0.029,0.025,1
"CG14182",0.0514151915212123,-0.162076277107841,0.073,0.065,1
"bru1",0.0515395124643438,-0.577915731801167,0.052,0.058,1
"CG5938",0.0517135122071343,-0.238951255770533,0.23,0.211,1
"CG8852",0.0518881438542784,0.796573674848201,0.014,0.011,1
"CBP",0.0520651495803971,-0.490881689404058,0.053,0.058,1
"ckd",0.0520983301590747,0.230535529864014,0.018,0.022,1
"Pkc53E",0.0527465003222954,0.149500411155158,0.034,0.029,1
"CG31673",0.0528090776019765,-0.183683782693641,0.184,0.168,1
"CG17028",0.0531643660211997,-0.361219105532687,0.009,0.012,1
"Sans",0.053429079141544,-0.597589491752598,0.022,0.027,1
"Atg2",0.0534589893824604,-0.230318156461326,0.132,0.12,1
"CG7402",0.0534957954540499,-0.332741238781281,0.017,0.021,1
"CG3163",0.0535471985471175,-0.234598628309302,0.085,0.077,1
"SerRS-m",0.0544956173596442,-0.285376601494497,0.046,0.041,1
"CrzR",0.054517773196457,-0.794390542933275,0.011,0.014,1
"jp",0.0546094883397126,0.111766428413055,0.091,0.083,1
"CG9297",0.054790835957567,-0.597858977313291,0.04,0.045,1
"Papst2",0.0548022190860622,-0.227663255836442,0.062,0.055,1
"CG8323",0.0548647057460133,-0.322383708976168,0.035,0.04,1
"CG7840",0.0548797356928441,-0.198916344201537,0.172,0.158,1
"CG42399",0.055201694549229,-0.241073095902375,0.019,0.015,1
"Tsp42En",0.056045079605606,0.257852378945547,0.013,0.01,1
"cue",0.056199150916718,-0.17285707996898,0.431,0.395,1
"S6KL",0.0565323495449157,-0.196174464720896,0.329,0.302,1
"Cyp4d14",0.0568720572410266,-0.875631859491295,0.009,0.012,1
"CG9171",0.0570908007588282,-0.183719584139131,0.207,0.192,1
"CG7408",0.0575123835346529,-0.416790249724992,0.013,0.017,1
"pigeon",0.0578898738738018,-0.219085354426919,0.053,0.047,1
"isopeptidase-T-3",0.0579079703662601,-0.132772422587626,0.022,0.019,1
"Takl2",0.0579655869397973,-0.134741903163634,0.036,0.031,1
"zld",0.058446355696275,-0.174188797225169,0.024,0.02,1
"CG32365",0.0586162047946673,-0.143488555801329,0.413,0.379,1
"Rab32",0.0595286407144684,-0.258033599689844,0.1,0.091,1
"CG31388",0.0597621944439954,-0.261096108079253,0.025,0.021,1
"CG9747",0.0602290479910117,-0.437475361435046,0.169,0.175,1
"CG12320",0.0602948149438426,0.120205212367511,0.04,0.034,1
"Tsp42Ec",0.0604968743775781,-0.243338446259252,0.047,0.042,1
"CG5577",0.0606269873288665,0.191364740532203,0.077,0.07,1
"L2HGDH",0.0607381489180224,-0.209505760809492,0.154,0.142,1
"Tip60",0.061117679806057,-0.16051043103238,0.126,0.116,1
"CG32100",0.0615250168465655,-0.115615792111131,0.038,0.034,1
"CG32170",0.0615391844039746,0.251704158431707,0.038,0.033,1
"AANAT1",0.0624327225274443,-0.48728019010397,0.086,0.092,1
"Srp14",0.06247244174675,-0.192490380412604,0.442,0.396,1
"CG13847",0.0632697114233274,-1.00664147634653,0.015,0.018,1
"CG9503",0.0638967917338659,-0.622955502785875,0.019,0.023,1
"d",0.0641883814543122,-0.115643268925216,0.096,0.088,1
"CG32713",0.0642016899110032,-0.171839558098676,0.013,0.011,1
"CG10927",0.064939654143144,-0.25811396390784,0.025,0.021,1
"Tm2",0.0649457385806196,0.283104414171516,0.102,0.094,1
"CG14864",0.0652374513153375,-0.15015359973029,0.033,0.028,1
"CG14629",0.065802585797956,-0.978354986555513,0.031,0.035,1
"Listericin",0.0665776119832474,-0.737707020836096,0.01,0.008,1
"CG8028",0.0669023781837828,-0.702934563470684,0.045,0.049,1
"HDAC6",0.0672080397246216,-0.323306549341816,0.154,0.141,1
"CG17691",0.0672090201328694,-0.132206705857369,0.728,0.684,1
"kek2",0.0674127719382067,0.622537905188775,0.018,0.014,1
"Pfk",0.0674345902676257,-0.225983594597488,0.181,0.167,1
"bys",0.0674838398829298,-0.150967715556227,0.232,0.213,1
"Nelf-E",0.0675215272334734,-0.212483468845407,0.194,0.179,1
"Vps33B",0.0677223239968267,-0.151986796791566,0.089,0.081,1
"CG12071",0.0681309032515815,-0.27830025188179,0.118,0.108,1
"CG32452",0.0685693540405557,-0.133166712875366,0.072,0.065,1
"CG34398",0.0686172710277076,-0.137721852822093,0.114,0.105,1
"Tsp74F",0.0686654869093376,-0.31591494808831,0.46,0.433,1
"bru2",0.0689064975798767,-0.147751361884449,0.711,0.65,1
"Efhc1.1",0.069071497517951,-0.12722474239929,0.01,0.008,1
"CG13185",0.0691405090789897,-0.246027749310227,0.373,0.342,1
"Pgant3",0.0692262129199799,-0.210610261923835,0.044,0.039,1
"CG18262",0.0693923879267515,0.117834652833701,0.027,0.023,1
"CG7886",0.0698138998403586,-0.137699251132294,0.021,0.018,1
"CG11454",0.0700588041791463,-0.145414124720795,0.159,0.147,1
"CG31908",0.0703134463575791,-0.227473737932052,0.229,0.232,1
"Ogg1",0.0705029305805081,-0.264830997305389,0.098,0.089,1
"holn1",0.0708637166671748,-0.272177586501048,0.097,0.089,1
"CG30440",0.0714408359569367,-0.518976590550545,0.158,0.162,1
"shtd",0.0715280660956719,-0.310638401150495,0.041,0.036,1
"CG13893",0.071823888088599,-0.214921710972628,0.325,0.298,1
"Dok",0.0719545871674053,-0.255543408449036,0.328,0.299,1
"wbl",0.0720475647206823,-0.858296088801275,0.067,0.072,1
"CG7137",0.072050568380538,-0.162746730279384,0.183,0.169,1
"CG8461",0.0722011956117604,-0.112141339403631,0.125,0.115,1
"frtz",0.0723447535014711,-0.387605309936057,0.029,0.025,1
"CG7369",0.0724140056660358,-0.15699245247821,0.117,0.107,1
"SmydA-1",0.0724618680367688,0.303116268032365,0.014,0.011,1
"stet",0.0724871577407938,-0.630941998319984,0.028,0.032,1
"CG32099",0.0724899838275707,-0.202906888829356,0.081,0.074,1
"Klp54D",0.0725923276759529,-0.585422881432256,0.012,0.015,1
"CG32052",0.0725933130629617,-0.830822118058093,0.009,0.011,1
"CG12236",0.0726908995952859,-0.180453535071625,0.358,0.329,1
"CG12118",0.0727251940314809,-0.11009644927063,0.094,0.086,1
"RpL7-like",0.0727431463172902,0.163335363141702,0.014,0.011,1
"CG13928",0.0734098674815332,0.194102024696468,0.014,0.011,1
"ckn",0.0734757550836491,-0.203814478040855,0.644,0.604,1
"CG6785",0.0738179597368714,-0.406267195908486,0.214,0.217,1
"CG9812",0.0738205570945971,-0.114311093902602,0.022,0.018,1
"CG5458",0.0744337000893199,-0.131398853675698,0.017,0.014,1
"Idgf4",0.0750448406162435,-0.3119305071439,0.068,0.061,1
"l(2)10685",0.0752624025460437,0.107906612357973,0.045,0.04,1
"Cht6",0.0752690903736474,-0.25042168245889,0.205,0.188,1
"CG31111",0.0755248000547199,-0.121417522976231,0.091,0.083,1
"Gle1",0.0756926438793146,-0.165271461794813,0.13,0.119,1
"Oseg4",0.0761855488318347,-0.646952831200281,0.018,0.021,1
"sm",0.0767759690990302,-0.386817518031694,0.568,0.518,1
"l(1)G0004",0.0768075905439489,-0.136423485071608,0.439,0.393,1
"exu",0.0769548328248147,-0.163965119298705,0.016,0.019,1
"apolpp",0.0770996774948645,-1.03388725772113,0.017,0.02,1
"CG3107",0.0776136822652593,-0.144923487693754,0.264,0.244,1
"Eip71CD",0.07763483509856,-0.169257574657406,0.422,0.387,1
"st",0.0777331437963777,-0.228725530264082,0.017,0.014,1
"PKD",0.0781770745491417,-0.213272674083921,0.033,0.028,1
"CG9717",0.0786149923996555,0.355428958245477,0.017,0.014,1
"ogre",0.0786635122215837,-0.100641946949057,0.807,0.753,1
"milt",0.0787716259005288,-0.136561996593796,0.484,0.441,1
"Ufm1",0.0788346930244919,-0.30305215352462,0.478,0.444,1
"Ipk1",0.0790293951210606,-0.119482858497103,0.065,0.058,1
"Octbeta3R",0.0793871326950226,0.215031903152117,0.01,0.007,1
"Hr96",0.079515117765298,-0.24483960456501,0.06,0.054,1
"CG10650",0.0800085058848441,-0.801052717737866,0.042,0.046,1
"Cyp4p1",0.0800164078848051,-0.265613760873948,0.025,0.029,1
"CG34027",0.0801208911838615,-0.793576160442315,0.015,0.018,1
"dimm",0.0802667292761094,-0.123229470209983,0.03,0.026,1
"CG33474",0.0805122361657936,-0.324340733810761,0.011,0.009,1
"CG30183",0.0807935925970596,-0.226980886408559,0.09,0.083,1
"dpr6",0.0815651380761416,-0.197634111657029,0.048,0.053,1
"Corp",0.0821067484390471,-0.378407898128738,0.018,0.015,1
"CG5188",0.0823938932939858,-0.117284885614869,0.103,0.094,1
"jet",0.0825073548755384,0.169194273312085,0.029,0.025,1
"gb",0.0829962639125744,-0.319860491358034,0.155,0.142,1
"CG13671",0.0830125962204539,-0.251168275458188,0.046,0.041,1
"EndoG",0.0835237737777824,-0.121481604334603,0.072,0.065,1
"CG10463",0.0840107507020755,-0.160882992425514,0.181,0.167,1
"bigmax",0.0840748659788317,-0.178585253451473,0.418,0.38,1
"CG30026",0.0841931659139147,0.773902658793599,0.016,0.013,1
"ArgRS-m",0.0846648610711705,-0.226151413753754,0.033,0.028,1
"CG32647",0.0849752068814064,-0.500140087107681,0.022,0.019,1
"mmy",0.0850098390464398,-0.241644490010676,0.161,0.149,1
"rad50",0.0854261034958196,-0.190042835285486,0.273,0.252,1
"Ostgamma",0.0857701743434456,-0.172902783064061,0.524,0.47,1
"wapl",0.0858724926348879,-0.163181115146606,0.296,0.273,1
"Pebp1",0.08608663604759,-1.84886805599398,0.014,0.017,1
"del",0.0863383076121462,-0.261789899295026,0.022,0.026,1
"Usp7",0.0863660525654337,-0.196704322018563,0.668,0.623,1
"EMRE",0.0869236790319459,-0.139380684592456,0.377,0.343,1
"CG1602",0.0874714895061653,-0.23554968989462,0.056,0.05,1
"Pxn",0.0878104994258949,-0.508844537948939,0.028,0.032,1
"NaPi-T",0.0878211607552632,-0.924287752927535,0.008,0.01,1
"CG6488",0.0881962597142015,-0.164423271844744,0.032,0.028,1
"psd",0.0885383464457462,-1.43169496245162,0.061,0.066,1
"CG16986",0.088738712885443,-0.626217241223084,0.113,0.104,1
"CG10738",0.0894945081261427,-0.403992583287747,0.042,0.037,1
"CG3386",0.0902186572931935,-0.119798998743442,0.066,0.059,1
"Pex12",0.0902379431897578,-0.29482208636554,0.095,0.087,1
"PGRP-SD",0.0903163898545439,0.332146513319731,0.015,0.018,1
"bbx",0.0908053294337749,-0.380389267061767,0.013,0.016,1
"CG32095",0.0911276461698695,-0.119337531386762,0.026,0.022,1
"CG14516",0.0924273798595839,-0.692053877172662,0.008,0.01,1
"CG3744",0.0932473696667689,-0.237066352723867,0.323,0.295,1
"CG10050",0.0937862797928634,-0.219639794826296,0.038,0.034,1
"Dic1",0.0941905980765479,-0.140649542984797,0.572,0.522,1
"PIG-H",0.0943775935761711,-0.242920806555211,0.09,0.082,1
"TrissinR",0.0947084654274046,-0.240354723728996,0.071,0.065,1
"exp",0.0957299258575516,-0.89732442439629,0.019,0.022,1
"CG5380",0.0959749476311516,-0.115466741377337,0.108,0.1,1
"Plp",0.0963435922725391,-0.179805459437857,0.539,0.491,1
"CG14512",0.096359364597313,-0.156869344989359,0.068,0.062,1
"Hex-C",0.0966523175850637,-0.511282127160986,0.014,0.017,1
"mus301",0.0969794817922789,-0.109993582374232,0.02,0.017,1
"CG11035",0.0971036209893293,0.152117590393106,0.038,0.034,1
"CG15545",0.0971386123851202,-0.445214610086635,0.024,0.027,1
"Mekk1",0.0978524186466659,-0.145916217469008,0.413,0.377,1
"CG3609",0.0980413450782254,-0.220367741847848,0.556,0.521,1
"CG16790",0.0986506717244115,-0.164053655566992,0.02,0.017,1
"wda",0.0987475496723274,-0.148549491880481,0.035,0.03,1
"l(2)05714",0.0992897141554981,-0.118631077328533,0.167,0.155,1
